Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
Sulfur metabolism	KEGG	10	0.212504114649754	3.7457796960839	0.0788234734200089	0.67982022507468	up	54200,  59031
NOD-like receptor signaling pathway	KEGG	50	-0.115284147271039	0.488485351203281	0.0979119898714119	0.759586220059242	down	11798,  21929,  59079
Toxoplasmosis	KEGG	118	0.0754668368964539	1.5983899090559	0.0981283633569356	0.759586220059242	up	15511,  15512,  16179,  16777,  16782,  19094,  193740,  211429,  26417,  54721
Ribosome biogenesis in eukaryotes	KEGG	67	-0.0985372120927689	0.542064567576564	0.108816381692454	0.759635499821212	down	24127,  24128,  269470
Oocyte meiosis	KEGG	103	-0.0801191122500928	0.607800312817492	0.113317681149254	0.759635499821212	down	13006,  16000,  19055,  217232,  224129,  26965,  67141
DNA replication	KEGG	35	-0.128572024140421	0.449767389334296	0.115077655065821	0.759635499821212	down	17216,  18968
Hematopoietic cell lineage	KEGG	74	-0.0924457669459857	0.562978290527759	0.116307827723822	0.759635499821212	down	12504,  12505,  17311,  17380,  22042
Other glycan degradation	KEGG	17	0.166391715407985	2.81245931622818	0.1032501881799	0.759635499821212	up	241159
Fc gamma R-mediated phagocytosis	KEGG	85	0.0809668481613923	1.65396796842683	0.127658889796844	0.762305941929725	up	13429,  17357,  18752,  242687,  26417
Lysosome	KEGG	119	0.0709085303355745	1.55374590280999	0.120443088218413	0.762305941929725	up	11883,  11984,  14387,  15932,  16792,  17939,  54397,  64138
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	KEGG	74	-0.0901384002585859	0.571109206826136	0.126446957278063	0.762305941929725	down	104099,  11472,  12294,  12296,  14609,  16410,  16773,  54377
Phototransduction	KEGG	21	-0.132941616789327	0.437718159004155	0.202505103266337	0.780166095272097	down	19739
Systemic lupus erythematosus	KEGG	102	-0.0733175012435263	0.634042344727591	0.151027244276907	0.780166095272097	down	11472,  14961,  15077,  20822,  51788,  665433
Cell adhesion molecules (CAMs)	KEGG	122	0.0622250457153304	1.47212108098413	0.171521799525653	0.780166095272097	up	110557,  12511,  12555,  12561,  12739,  14963,  18190,  20345,  20970,  241226,  58187,  58235,  69524
T cell receptor signaling pathway	KEGG	105	-0.0649594599790701	0.667846056693962	0.199034613029786	0.780166095272097	down	11848,  12504,  19055,  20663,  23797
Phenylalanine metabolism	KEGG	16	0.145200496367194	2.465424936373	0.184743472590086	0.780166095272097	up	11670,  17319,  67689
Drug metabolism - cytochrome P450	KEGG	63	0.0803530661841782	1.64767106624659	0.191793203494099	0.780166095272097	up	11670,  56448,  66447,  67689
Glycerophospholipid metabolism	KEGG	75	0.0835445175959235	1.68067657512131	0.137928497926451	0.780166095272097	up	104418,  14555,  16816,  211429,  26394,  320951,  68262
Aminoacyl-tRNA biosynthesis	KEGG	39	-0.109724132563921	0.505659135059274	0.165849398666093	0.780166095272097	down	107508,  70560
Hedgehog signaling pathway	KEGG	53	0.085877167047498	1.70521795908025	0.196883285937648	0.780166095272097	up	22409,  22413,  22414
Focal adhesion	KEGG	192	-0.0516404952524354	0.725477340562488	0.174107845929286	0.780166095272097	down	104099,  109905,  11472,  11798,  11848,  11855,  12389,  12825,  12842,  12843,  15234,  16000,  16410,  16773,  19877,  20663,  20750,  21826,  23797
ECM-receptor interaction	KEGG	84	-0.0734514004193956	0.633514957956751	0.190632500289529	0.780166095272097	down	104099,  114249,  12505,  12825,  12842,  12843,  16410,  16773,  20750,  21826,  75209
Melanogenesis	KEGG	93	0.0650353227727725	1.49805716251184	0.209039719307356	0.780166095272097	up	11513,  11514,  12322,  18752,  22409,  22413,  22414,  26417
TGF-beta signaling pathway	KEGG	82	-0.0722334476550115	0.638328288771992	0.20373646335327	0.780166095272097	down	11848,  14313,  19877,  21812,  21826,  218441,  269275,  26965
Thyroid cancer	KEGG	29	-0.115385429718989	0.488177980260854	0.204962970156582	0.780166095272097	down	20183
Glycosaminoglycan degradation	KEGG	19	0.130144671888043	2.2452079206216	0.207526221596752	0.780166095272097	up	15932
Amoebiasis	KEGG	99	-0.0721479121835333	0.638667694779939	0.164050281659157	0.780166095272097	down	11472,  12825,  12842,  12843,  14680,  16773,  18798
Bladder cancer	KEGG	39	0.104775533694776	1.91772364331319	0.164604673190484	0.780166095272097	up	12575,  22340,  26417
Small cell lung cancer	KEGG	82	-0.0735059758825144	0.633300128216571	0.195527815039647	0.780166095272097	down	11798,  16410,  16773,  20183,  218772,  23797
Vitamin digestion and absorption	KEGG	22	0.122551255929668	2.14171739362576	0.207677354860258	0.780166095272097	up	69698
Amyotrophic lateral sclerosis (ALS)	KEGG	53	0.0891446414808222	1.74019819319978	0.17854995524714	0.780166095272097	up	14814,  18125,  19094
Basal cell carcinoma	KEGG	54	0.0891758078788628	1.74053527952319	0.174415302328164	0.780166095272097	up	22409,  22413,  22414
Arachidonic acid metabolism	KEGG	63	0.0769542183468202	1.61323311050968	0.213119623259517	0.781438618618229	up	106648,  12408,  14598,  207182,  211429,  64385,  71519
Terpenoid backbone biosynthesis	KEGG	14	0.143128033584279	2.433874997981	0.222804350136556	0.785932401246901	up	15360,  17855,  192156,  68603
Purine metabolism	KEGG	152	-0.0519950347743409	0.723880638465173	0.221207246119095	0.785932401246901	down	110639,  18574,  18575,  18968,  224129,  23959,  23984,  29863,  382985
Fructose and mannose metabolism	KEGG	35	0.0966112065472898	1.82284922756524	0.229844363024415	0.785932401246901	up	11674,  18641,  29858
Primary bile acid biosynthesis	KEGG	15	0.136806316727637	2.34010931443945	0.23314741089621	0.785932401246901	up	101502
Type II diabetes mellitus	KEGG	47	0.0855521796226829	1.701777457915	0.225743907939354	0.785932401246901	up	12702,  18762,  26417,  384783
Chemokine signaling pathway	KEGG	166	-0.0474242219447673	0.744737885719041	0.244952682574983	0.790984156088879	down	109905,  11848,  14696,  14708,  18798,  19395,  19877,  20663,  224129,  23797,  93742
Pentose phosphate pathway	KEGG	24	0.110257133477998	1.98417830167636	0.245862738278771	0.790984156088879	up	100198,  11674,  18641,  21881
Glycosphingolipid biosynthesis - globo series	KEGG	14	-0.145208199891986	0.405590173120208	0.245999857156828	0.790984156088879	down	20449,  93961
Mismatch repair	KEGG	22	-0.119383219494668	0.476198772473267	0.250228360598436	0.792389808561715	down	17686
Glycosaminoglycan biosynthesis - chondroitin sulfate	KEGG	21	0.113506285394894	2.02465047442225	0.261038134775081	0.8142831368357	up	218271,  59031,  76898
Hepatitis C	KEGG	129	0.0497500541652905	1.36230359882356	0.266716582799729	0.819761261840343	up	106759,  12575,  12702,  12739,  16362,  19094,  26417,  51792,  54721,  58187
Glycosaminoglycan biosynthesis - heparan sulfate	KEGG	26	0.0996612405631831	1.85773044662896	0.282759430141035	0.856474215934439	up	218271,  76898
Basal transcription factors	KEGG	32	-0.0924804404360301	0.562856991823492	0.298114984850561	0.890086169053818	down	72504
GnRH signaling pathway	KEGG	91	0.0530697024149433	1.39070025714926	0.316017301110902	0.930248111720825	up	11513,  11514,  12322,  16476,  19094,  20779,  211429,  26417
Endocytosis	KEGG	193	0.0303922397894331	1.20789099501285	0.416452893772689	0.932309969055013	up	107305,  110557,  11556,  12978,  13429,  13854,  14963,  15239,  15511,  15512,  17127,  18762,  193740,  20779,  227700,  227733,  245666,  330192,  56513
Protein digestion and absorption	KEGG	71	-0.0522150056142621	0.722891746138536	0.396711324170147	0.932309969055013	down	12825,  12842,  12843,  17380,  67760
Butanoate metabolism	KEGG	29	-0.0702777631835947	0.646133748104652	0.459463764653906	0.932309969055013	down	14415,  14417
Protein export	KEGG	22	-0.0857988269509624	0.58672087412811	0.425538120485418	0.932309969055013	down	NA
Phagosome	KEGG	141	0.03736763962389	1.26140381016301	0.388280930816758	0.932309969055013	up	110557,  11984,  12721,  14963,  15239,  18125,  21827,  22151,  22152,  22153,  280408,  73710
Pyrimidine metabolism	KEGG	91	-0.0412501992283086	0.773868108640506	0.450971962810502	0.932309969055013	down	18968,  22247,  23959,  382985,  66588
Pathways in cancer	KEGG	307	-0.0250769845198047	0.855692983697226	0.411091186800476	0.932309969055013	down	11798,  11848,  14365,  15234,  15245,  16000,  16410,  16773,  17311,  17342,  17686,  20183,  20663,  21802,  21812,  218772,  23797,  56458
Axon guidance	KEGG	128	0.0358281983580764	1.24939347264	0.430430500361548	0.932309969055013	up	107448,  13638,  13641,  13845,  13848,  140570,  18209,  18844,  20351,  20562,  26417,  26456
Regulation of actin cytoskeleton	KEGG	204	-0.0279087408285248	0.840766009370931	0.451138713846503	0.932309969055013	down	104099,  11472,  11848,  12632,  16410,  19877,  20663,  54004
Alanine, aspartate and glutamate metabolism	KEGG	27	-0.0837335453937848	0.594299921133843	0.390161711675925	0.932309969055013	down	11484,  14415,  14417,  52633
Pyruvate metabolism	KEGG	41	0.0657641152921158	1.50485749119259	0.395153534206865	0.932309969055013	up	100705,  11669,  74551
Cytokine-cytokine receptor interaction	KEGG	232	0.0305076761358924	1.20875783682644	0.373163178084015	0.932309969055013	up	11705,  12777,  12978,  12982,  16172,  16324,  17480,  20312,  22340
Porphyrin and chlorophyll metabolism	KEGG	38	-0.0724889136297603	0.63731566947024	0.382277038362091	0.932309969055013	down	107508,  11656,  15159
Jak-STAT signaling pathway	KEGG	147	0.0325179215429936	1.223953433163	0.445112714882137	0.932309969055013	up	12700,  12702,  12982,  17480,  54721
beta-Alanine metabolism	KEGG	23	-0.0886083189177733	0.576565703378168	0.39899635872977	0.932309969055013	down	14415,  14417
Pantothenate and CoA biosynthesis	KEGG	15	-0.108204369163056	0.510457575380105	0.395252185206438	0.932309969055013	down	211347
Circadian rhythm - mammal	KEGG	22	-0.084633642051421	0.59098483766653	0.43231632161649	0.932309969055013	down	26965
Nicotinate and nicotinamide metabolism	KEGG	23	-0.0825776852975277	0.598584276040789	0.434276006829037	0.932309969055013	down	23959
Hypertrophic cardiomyopathy (HCM)	KEGG	81	-0.0428641338764915	0.766145029569926	0.459252721760767	0.932309969055013	down	104099,  12294,  12296,  16000,  16410,  16773,  54377
Taste transduction	KEGG	40	0.0602667632904835	1.45431400498982	0.444100750008475	0.932309969055013	up	11514,  14704
Salivary secretion	KEGG	66	0.0547173904560184	1.40501381833679	0.376389581083146	0.932309969055013	up	11513,  11514,  11550,  11556,  11932,  18125,  18752
Long-term depression	KEGG	67	0.0521855077478376	1.38307942297419	0.396496717860174	0.932309969055013	up	12921,  18125,  18752,  20190,  211429,  26417,  51792
Arginine and proline metabolism	KEGG	50	0.0600270449592137	1.45214904575745	0.394860804086921	0.932309969055013	up	11669,  14431,  18125,  242669,  66194
Histidine metabolism	KEGG	25	0.0742388463529312	1.58623825499797	0.448067714213216	0.932309969055013	up	11669,  11670,  66138,  67689
Fat digestion and absorption	KEGG	44	0.0639183709147963	1.48769452876121	0.393066752018667	0.932309969055013	up	211429
Colorectal cancer	KEGG	59	-0.0649371694985291	0.667938577546264	0.333056960783047	0.932309969055013	down	11848,  17686,  21812,  23797
Pancreatic cancer	KEGG	67	-0.0550767507509766	0.710149035903287	0.384400470708298	0.932309969055013	down	21802,  21812,  23797
Collecting duct acid secretion	KEGG	26	0.0738067540362584	1.58198446801057	0.442104525866952	0.932309969055013	up	11984
