Id	Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
GO:0042335	cuticle development	GOBP	92	0.2366131779397253	4.351228294601135	5.2917524442006134E-5	0.0038695939748216984	up	172197,  174397,  174731,  175696,  177187,  179693,  185812
cel00830	Retinol metabolism	KEGG	12	-0.5061480511116161	0.043044889005742104	5.871060236354736E-5	8.415186338775122E-4	down	179627,  179628
GO:1901701	cellular response to oxygen-containing compound	GOBP	21	-0.3595546791118025	0.10704655768196573	6.0970611413770654E-5	0.004196212667888922	down	181524,  181748,  185980
GO:0098589	membrane region	GOCC	138	0.21947304909483395	3.911570627257274	1.726613219109131E-4	0.005747155429320393	up	174996,  178564,  179100,  179432,  179865,  180036
GO:0009653	anatomical structure morphogenesis	GOBP	777	0.11267705880290595	2.014243643979223	1.8968472527829103E-4	0.012329507143088917	up	172197,  173839,  174107,  174397,  174731,  174940,  175696,  176117,  176283,  176721,  177187,  179693,  180357,  180908,  184366,  188426,  191746
GO:0009791	post-embryonic development	GOBP	1495	0.09061478894883981	1.7561701752258887	2.1698790808229523E-4	0.013361886971383444	up	13179126,  172197,  172410,  174107,  174319,  174612,  174940,  175696,  175698,  175753,  177016,  179100,  179693,  179821,  180073,  180357,  181295,  185812,  188426
GO:0032991	macromolecular complex	GOCC	680	0.13241154637536817	2.277061665062935	2.800991019474819E-4	0.00815788634422041	up	172197,  172410,  174107,  174226,  174397,  174731,  175698,  176117,  177187,  178679,  179693,  181404
GO:0040011	locomotion	GOBP	1191	0.09387787203850166	1.7921467157561084	3.525017521643746E-4	0.020621352501615915	up	174107,  174319,  174397,  175698,  176157,  176721,  177187,  178120,  179100,  179693,  179821,  180073,  180086,  180357,  180908,  181295,  181370,  181720,  182480,  185812,  188426,  191746,  191753
GO:0016701	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	GOMF	12	0.3696331487810704	9.945549452104315	4.092141941085357E-4	0.04746884651659014	up	183101,  183790
GO:0002164	larval development	GOBP	1483	0.08628496996928445	1.7095450340303213	4.4335776268750296E-4	0.02470136106401802	up	13179126,  172197,  172410,  174319,  174612,  174940,  175696,  175698,  175753,  177016,  179100,  179693,  179821,  180073,  180357,  181295,  185812,  188426
GO:0002119	nematode larval development	GOBP	1481	0.08551888470675842	1.7014253713077496	5.011998111413361E-4	0.026654717228880145	up	13179126,  172197,  172410,  174319,  174612,  174940,  175696,  175698,  175753,  177016,  179100,  179693,  179821,  180073,  180357,  181295,  185812,  188426
GO:0048856	anatomical structure development	GOBP	2730	0.07234233861825808	1.567652509354008	7.119388989726905E-4	0.03621602225208904	up	13179126,  172197,  172410,  173839,  174107,  174319,  174397,  174731,  174802,  174940,  175696,  175698,  175753,  176117,  176157,  176283,  176721,  177016,  177187,  178120,  179100,  179376,  179619,  179693,  180073,  180357,  180908,  180928,  182480,  182978,  184366,  185416,  185812,  188426,  191746
GO:0003995	acyl-CoA dehydrogenase activity	GOMF	12	0.36132930848394623	9.44532629022721	7.158809464587025E-4	0.06228164234190712	up	173940
GO:0044421	extracellular region part	GOCC	116	0.21203484800046474	3.734871760777211	8.275038542049502E-4	0.021423155336639268	up	172197,  174319,  174397,  177187,  179693,  179823,  180209,  184746
GO:0044444	cytoplasmic part	GOCC	800	0.1149365631222552	2.0427270328815124	9.605834887397268E-4	0.022381595287635635	up	174942,  178679,  179100,  180278,  181404
GO:0006412	translation	GOBP	112	0.19460283291064845	3.35140728058233	9.924406554509251E-4	0.0483814819532326	up	180357,  181370
GO:0040014	regulation of multicellular organism growth	GOBP	268	0.14520560740025165	2.4655032470751883	0.0010857966293489419	0.05037997834426658	up	172197,  172410,  174107,  174319,  175753,  179100,  180357,  181370,  191746,  191753
GO:0040008	regulation of growth	GOBP	297	0.1398169209034315	2.3843042648744133	0.001119555074317035	0.05037997834426658	up	172197,  172410,  174107,  174319,  175753,  179100,  180357,  181370,  191746,  191753
GO:0009790	embryo development	GOBP	2028	0.07292324878214122	1.5733221650905296	0.0012246899210785088	0.05141415705749522	up	13179126,  172410,  174319,  174731,  174802,  175753,  177016,  179100,  179376,  179619,  179693,  180073,  180357,  180928,  182480,  182978,  188426
GO:0050830	defense response to Gram-positive bacterium	GOBP	11	0.35963673939265484	9.346494872974107	0.001230424271461424	0.05141415705749522	up	181276,  181293,  186491
GO:0000003	reproduction	GOBP	1732	0.07560188246688579	1.5997319293216457	0.0012899915101082598	0.052044485062988415	up	13179126,  173994,  174319,  174397,  174612,  174731,  175753,  176157,  177016,  178120,  178657,  179100,  180073,  180357,  180953,  181370,  182480,  183330,  185416,  187311,  191914
GO:0035264	multicellular organism growth	GOBP	278	0.14088000508996348	2.4001086821021893	0.001387141445660519	0.05409851638076024	up	172197,  172410,  174107,  174319,  175753,  179100,  180357,  181370,  191746,  191753
GO:0004364	glutathione transferase activity	GOMF	14	-0.3301332409551593	0.12852283157563055	0.0014322635407567061	0.09968554243666675	down	189017
cel03010	Ribosome	KEGG	44	0.34099220249334816	8.323916715322158	0.0016850454895652592	0.019305917401619906	up	
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	GOMF	21	0.3012970277717884	6.5041663521749395	0.0017454739923721983	0.1012374915575875	up	173940
cel01040	Biosynthesis of unsaturated fatty acids	KEGG	10	0.4454415221955613	15.930643063878508	0.0017958992931739449	0.019305917401619906	up	179100
GO:0040007	growth	GOBP	406	0.11836176708406858	2.086675221642597	0.002271811946849235	0.06927910964693135	up	172197,  172410,  174107,  174319,  175753,  179100,  180357,  181370,  191746,  191753
GO:0008286	insulin receptor signaling pathway	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:0032868	response to insulin	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:0032869	cellular response to insulin stimulus	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:0043434	response to peptide hormone	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:0071375	cellular response to peptide hormone stimulus	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:0071417	cellular response to organonitrogen compound	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:1901652	response to peptide	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:1901653	cellular response to peptide	GOBP	12	-0.3557110872203166	0.10963429932974834	0.0023093036548977115	0.06927910964693135	down	181524,  185980
GO:0005737	cytoplasm	GOCC	1198	0.09473329710652452	1.801699372556148	0.0023538914272346885	0.04985970023142568	up	174942,  175698,  177767,  178659,  178679,  179100,  180278,  181404,  183790
GO:0050877	neurological system process	GOBP	216	-0.16006887924315125	0.36981020912789064	0.002432920324879044	0.07116291950271204	down	
GO:0051239	regulation of multicellular organismal process	GOBP	514	0.10734070704168312	1.948540103416693	0.002590757813576068	0.07211445154306236	up	172197,  172410,  174107,  174319,  175753,  177016,  178679,  179100,  180357,  181370,  189903,  191746,  191753
GO:0010243	response to organonitrogen compound	GOBP	13	-0.3474039709145471	0.1154428668087121	0.002613553227984171	0.07211445154306236	down	181524,  185980
GO:0048518	positive regulation of biological process	GOBP	528	0.10606837778542619	1.9331936950389799	0.002650360184915967	0.07211445154306236	up	172410,  174319,  175753,  176157,  179100,  180357,  181370,  189903,  191746,  191753
GO:0009792	embryo development ending in birth or egg hatching	GOBP	1977	0.06774756806336607	1.523521733935837	0.002803175702360812	0.0745389902673216	up	13179126,  172410,  174319,  174731,  174802,  175753,  177016,  179100,  179376,  179619,  179693,  180073,  180357,  180928,  182480,  182978,  188426
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	GOMF	33	-0.25820275333633724	0.20096411445363	0.0029011077943430132	0.11511290509983363	down	179627,  179628
GO:0004867	serine-type endopeptidase inhibitor activity	GOMF	27	-0.27161691366151314	0.18489028732493992	0.002948478497015389	0.11511290509983363	down	178672,  180656,  183787
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	GOMF	41	0.24333241981694895	4.536771459468408	0.002977057890512939	0.11511290509983363	up	180928,  181586,  183474,  186491,  186765
GO:0016788	hydrolase activity, acting on ester bonds	GOMF	217	-0.14008720209576997	0.41870567146697696	0.004451330636135606	0.15490630613751907	down	177407,  179771,  180248,  180253,  182228,  183778,  185840
GO:0009605	response to external stimulus	GOBP	223	0.13850632771815274	2.3649633994865833	0.004464040280232697	0.11606504728605013	up	176157,  178245,  179545,  179865,  180357,  181276,  181293,  181308,  186491
GO:0005576	extracellular region	GOCC	302	0.13649659228964797	2.3356093667628177	0.004812290928897108	0.09343864886941886	up	172197,  174319,  174397,  175753,  176167,  176283,  177187,  177619,  178826,  179545,  179693,  179823,  180209,  181295,  181296,  182848,  184746,  187045,  191688
GO:0007275	multicellular organismal development	GOBP	3071	0.05740871194802154	1.4287110100377853	0.006220840250997739	0.15458981471484928	up	13179126,  172197,  172410,  174107,  174319,  174397,  174612,  174731,  174802,  174940,  175696,  175698,  175753,  176157,  176429,  177016,  177187,  178120,  178238,  178245,  178564,  178659,  179100,  179376,  179619,  179693,  179821,  180073,  180357,  180928,  181295,  181370,  182480,  182978,  185416,  185812,  186056,  187266,  188426,  191688,  191746,  259632
GO:0007600	sensory perception	GOBP	197	-0.15158367296364045	0.3898344482729157	0.006475277914169096	0.15458981471484928	down	
GO:1901700	response to oxygen-containing compound	GOBP	36	-0.257400184971357	0.20196895650519542	0.006547500331757199	0.15458981471484928	down	181524,  181748,  185980
GO:0010212	response to ionizing radiation	GOBP	10	0.3368164266033492	8.110683088029303	0.0066733969747888675	0.15458981471484928	up	178926,  180025
GO:0006082	organic acid metabolic process	GOBP	151	0.15299174084000977	2.5877369042955007	0.006738530385006251	0.15458981471484928	up	177767,  179100,  181370,  181859,  183101
GO:0043436	oxoacid metabolic process	GOBP	151	0.15299174084000977	2.5877369042955007	0.006738530385006251	0.15458981471484928	up	177767,  179100,  181370,  181859,  183101
GO:0007606	sensory perception of chemical stimulus	GOBP	185	-0.1537029927853576	0.38473370331531054	0.007074531970448334	0.15917696933508751	down	
cel00053	Ascorbate and aldarate metabolism	KEGG	14	0.3811228723728694	10.681671076639386	0.007437672167317346	0.0710710895988102	up	183790
GO:0030529	ribonucleoprotein complex	GOCC	141	0.16893489973340942	2.8572630639306484	0.00752385613989051	0.11908298420499566	up	
GO:0050896	response to stimulus	GOBP	1741	0.06255032733430883	1.4750999803913312	0.007621926140297126	0.16825761479523843	up	173994,  174096,  174397,  174498,  174940,  175698,  176157,  176988,  177016,  177176,  177619,  177668,  178121,  178238,  178245,  178564,  178659,  178660,  178926,  179100,  179432,  179545,  179599,  179865,  180025,  180036,  180086,  180129,  180201,  180278,  180357,  180953,  181079,  181276,  181293,  181308,  181551,  181575,  182944,  183330,  184206,  184406,  185416,  186491,  187266,  191746,  191753
GO:0019752	carboxylic acid metabolic process	GOBP	144	0.15338816254773696	2.594119926704734	0.007800493142006827	0.16901068474348124	up	177767,  179100,  181370,  181859,  183101
GO:0031224	intrinsic component of membrane	GOCC	1686	-0.07795921687085239	0.6160137584744483	0.007890396213394617	0.11908298420499566	down	171609,  174125,  177793,  180884,  183869,  186632,  188762,  189006,  3565725
GO:0016021	integral component of membrane	GOCC	1683	-0.07783258857210028	0.6164987183695935	0.008006198442070522	0.11908298420499566	down	171609,  174125,  177793,  180884,  183869,  186632,  188762,  189006,  3565725
GO:0010951	negative regulation of endopeptidase activity	GOBP	30	-0.2660465225993758	0.1914028568692316	0.008085354298597938	0.1691725475070247	down	178672,  180656,  183787
GO:0051704	multi-organism process	GOBP	685	0.08571321323950168	1.7034813825861976	0.008097147572985798	0.1691725475070247	up	173994,  174397,  174731,  176157,  177016,  178245,  178657,  179100,  179545,  179865,  180953,  181276,  181293,  181308,  183330,  185416,  186491
GO:0043234	protein complex	GOCC	539	0.10539630196219078	1.925136186975248	0.00817737230592245	0.11908298420499566	up	172197,  172410,  174107,  174226,  174397,  174731,  175698,  176117,  177187,  178679,  179693,  181404
GO:0045927	positive regulation of growth	GOBP	265	0.1208517780106325	2.1192164860793334	0.00932275052194639	0.19136172123995224	up	172410,  174319,  175753,  179100,  180357,  181370,  191746,  191753
GO:0005615	extracellular space	GOCC	83	-0.20841957010098233	0.2738305079228945	0.009542274154987134	0.13078528694776484	down	178672,  180211,  188688
GO:0044767	single-organism developmental process	GOBP	3276	0.054062459626486	1.3993068395654231	0.009703127063442802	0.19573549421082895	up	13179126,  172197,  172410,  173839,  174107,  174319,  174397,  174612,  174731,  174802,  174940,  175696,  175698,  175753,  176117,  176157,  176283,  176429,  176721,  177016,  177187,  178120,  178238,  178245,  178564,  178659,  179100,  179376,  179619,  179693,  179821,  180073,  180357,  180908,  180928,  181295,  181370,  182480,  182978,  184366,  185416,  185812,  186056,  187266,  188426,  191688,  191746,  259632
GO:0051082	unfolded protein binding	GOMF	20	0.27351674163186135	5.472849195957854	0.00983847361990423	0.29190067384944907	up	178659,  178660
GO:0003012	muscle system process	GOBP	34	0.2366863707838662	4.353207965578854	0.01024278169531306	0.1958130280644991	up	178679,  189903
GO:0006936	muscle contraction	GOBP	34	0.2366863707838662	4.353207965578854	0.01024278169531306	0.1958130280644991	up	178679,  189903
GO:0016485	protein processing	GOBP	17	0.28593202745979807	5.911830385994606	0.01037641687179397	0.1958130280644991	up	174319
GO:0051604	protein maturation	GOBP	17	0.28593202745979807	5.911830385994606	0.01037641687179397	0.1958130280644991	up	174319
GO:0010466	negative regulation of peptidase activity	GOBP	32	-0.25574383189621397	0.20405867808549003	0.010890601178152673	0.2012461971170727	down	178672,  180656,  183787
GO:0005865	striated muscle thin filament	GOCC	15	0.3107306077211748	6.896878729201307	0.01104818266467433	0.14072135624765542	up	178679
GO:0006937	regulation of muscle contraction	GOBP	18	0.28008568614418233	5.7008926814771	0.011180344284281817	0.2012461971170727	up	178679,  189903
GO:0090257	regulation of muscle system process	GOBP	18	0.28008568614418233	5.7008926814771	0.011180344284281817	0.2012461971170727	up	178679,  189903
GO:0016298	lipase activity	GOMF	30	-0.24094643263160218	0.22371381590771192	0.011308834989070675	0.29190067384944907	down	
GO:0005840	ribosome	GOCC	63	0.2093344770834473	3.672717078694012	0.011475132054529841	0.14072135624765542	up	
GO:0004222	metalloendopeptidase activity	GOMF	79	-0.18041962757101143	0.3258763452510621	0.011510315654072801	0.29190067384944907	down	178472,  185658
GO:0032502	developmental process	GOBP	3292	0.05257978437866262	1.3864725028431137	0.011826554536592513	0.20959271605743787	up	13179126,  172197,  172410,  173839,  174107,  174319,  174397,  174612,  174731,  174802,  174940,  175696,  175698,  175753,  176117,  176157,  176283,  176429,  176721,  177016,  177187,  178120,  178238,  178245,  178564,  178659,  179100,  179376,  179619,  179693,  179821,  180073,  180357,  180908,  180928,  181295,  181370,  182480,  182978,  184366,  185416,  185812,  186056,  187266,  188426,  191688,  191746,  259632
GO:1901699	cellular response to nitrogen compound	GOBP	16	-0.30272662307450265	0.15238770370017476	0.012002317928075502	0.20959271605743787	down	181524,  185980
GO:0030016	myofibril	GOCC	57	0.2143565621606916	3.789151165614853	0.012282284894581977	0.14308861902188003	up	178679,  181404
GO:1901698	response to nitrogen compound	GOBP	17	-0.2975010706194065	0.15741768964345695	0.012458519040261304	0.21435981289861364	down	181524,  185980
GO:0008219	cell death	GOBP	350	0.10449806534315992	1.9144196524487835	0.013094851722515847	0.21887109307633631	up	176288,  176316,  180251,  187826
GO:0016265	death	GOBP	350	0.10449806534315992	1.9144196524487835	0.013094851722515847	0.21887109307633631	up	176288,  176316,  180251,  187826
GO:0044057	regulation of system process	GOBP	20	0.2684872803385616	5.30443480702509	0.013371214850985115	0.22034255458665614	up	178679,  189903
GO:0006821	chloride transport	GOBP	17	0.2797492522471892	5.688985679521723	0.01377203721306174	0.22379560471225327	up	174821
GO:0051234	establishment of localization	GOBP	1385	0.06182434027317153	1.4684597255957	0.014077112187573723	0.22561946930768842	up	174821,  174940,  174942,  176429,  177619,  177649,  178745,  179100,  179888,  180085,  180086,  180744,  181276,  181525,  182480,  182767,  189054,  189903,  190362,  191349
GO:0061135	endopeptidase regulator activity	GOMF	31	-0.23429058175203066	0.23316145004160452	0.01413967345517049	0.29190067384944907	down	178672,  180656,  183787
GO:0006875	cellular metal ion homeostasis	GOBP	11	-0.32589403025957125	0.13195376542566556	0.014728564249179643	0.2328705428586511	down	179138
GO:0004866	endopeptidase inhibitor activity	GOMF	30	-0.2354275024124074	0.23151985021019844	0.01484106284510248	0.29190067384944907	down	178672,  180656,  183787
GO:0016798	hydrolase activity, acting on glycosyl bonds	GOMF	45	0.20777788644802186	3.6373599709320446	0.015114214759152499	0.29190067384944907	up	180928,  181586,  183474,  186491,  186765
GO:0004721	phosphoprotein phosphatase activity	GOMF	77	-0.17610854703072026	0.33472512626506007	0.015756930500638415	0.29190067384944907	down	180248,  180253,  182228
cel04146	Peroxisome	KEGG	48	-0.26841982429489963	0.18860054598697126	0.015973581246496713	0.1373727987198717	down	181748
GO:0009057	macromolecule catabolic process	GOBP	224	0.12043312701704151	2.1137099770463696	0.016351731676687655	0.25222459424638016	up	174107,  174397,  174731,  176316,  179693,  180251,  185812,  186491
GO:0035335	peptidyl-tyrosine dephosphorylation	GOBP	45	-0.22438041047144128	0.2479727752543996	0.01638381979720076	0.25222459424638016	down	180248,  180253,  182228
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	GOMF	37	-0.2196678737804866	0.25534243626942765	0.01651027675285387	0.29190067384944907	down	179627,  179628
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	GOMF	45	0.20461855958846548	3.566640646880395	0.017559243929837452	0.29190067384944907	up	179100,  188360
GO:0061134	peptidase regulator activity	GOMF	33	-0.22509296144565158	0.2468771236843619	0.01804350956078803	0.29190067384944907	down	178672,  180656,  183787
GO:0022414	reproductive process	GOBP	1087	0.0645088286991502	1.4931635980123585	0.01860765849600087	0.28273974597819507	up	173994,  174397,  174731,  174940,  175696,  176157,  177016,  178657,  179100,  180357,  180953,  182480,  183330,  185416,  191746
GO:0030414	peptidase inhibitor activity	GOMF	32	-0.22593174498497529	0.2455935728880199	0.019012836943844442	0.29190067384944907	down	178672,  180656,  183787
GO:0051240	positive regulation of multicellular organismal process	GOBP	258	0.11175130967093658	2.002688632629051	0.019213248666539944	0.28819872999809915	up	172410,  174319,  179100,  180357,  181370,  189903,  191746,  191753
GO:0019842	vitamin binding	GOMF	17	0.26915695161094105	5.326556509984477	0.020110099408829005	0.29190067384944907	up	178745
GO:0006915	apoptotic process	GOBP	302	0.10401785594154336	1.9087149410969955	0.020788148120072125	0.3078751050694226	up	176288,  176316,  187826
GO:0005253	anion channel activity	GOMF	14	0.28272741207966123	5.795258393014819	0.02095081891843763	0.29190067384944907	up	174821
GO:0005254	chloride channel activity	GOMF	14	0.28272741207966123	5.795258393014819	0.02095081891843763	0.29190067384944907	up	174821
cel00340	Histidine metabolism	KEGG	10	-0.3620937336827648	0.10537070214986097	0.02118390900478808	0.16561965221925226	down	178680
GO:0015108	chloride transmembrane transporter activity	GOMF	17	0.2678147483166783	5.282311065562367	0.02120484291986336	0.29190067384944907	up	174821
GO:0012501	programmed cell death	GOBP	316	0.10152567124371961	1.8793806079662267	0.021768105157310126	0.3183585379256606	up	176288,  176316,  187826
GO:0003735	structural constituent of ribosome	GOMF	55	0.18725216030434771	3.201754023162789	0.02180867103472895	0.29190067384944907	up	
GO:0005604	basement membrane	GOCC	15	0.2932601707122817	6.18728903433924	0.022428069662713088	0.24757152030357354	up	
GO:0040018	positive regulation of multicellular organism growth	GOBP	250	0.11057117521004016	1.9880544971508018	0.02262949177197204	0.3268704367062628	up	172410,  174319,  179100,  180357,  181370,  191746,  191753
GO:0006869	lipid transport	GOBP	25	0.2402354693496484	4.450290136866372	0.023029002036204983	0.3285845412482906	up	177619
GO:0005783	endoplasmic reticulum	GOCC	115	0.15935175620978073	2.692065424085016	0.02337585170248334	0.24757152030357354	up	179100
GO:0006810	transport	GOBP	1335	0.056896217056645694	1.424167868593085	0.025817729567747843	0.3587398622680585	up	174821,  174940,  174942,  176429,  177619,  177649,  178745,  179100,  179888,  180085,  180086,  180744,  181276,  181525,  182480,  182767,  189054,  189903,  190362,  191349
GO:0030163	protein catabolic process	GOBP	183	0.12208423978864776	2.1355104511217067	0.026044478074232335	0.3587398622680585	up	174107,  174397,  174731,  179693,  180251,  185812
GO:0051179	localization	GOBP	1898	0.05088687568320733	1.3719622162172993	0.026062297686141	0.3587398622680585	up	174802,  174821,  174940,  174942,  175698,  176429,  177016,  177619,  177649,  177715,  178745,  179100,  179888,  180085,  180086,  180744,  181276,  181308,  181370,  181525,  182480,  182767,  185178,  187209,  189054,  189903,  190362,  191349
GO:0004725	protein tyrosine phosphatase activity	GOMF	45	-0.19745928302409868	0.29313205864971337	0.02609171182971046	0.3198617116936127	down	180248,  180253,  182228
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	GOMF	11	0.29384195797310314	6.209700161925148	0.02752992030470936	0.3198617116936127	up	183101
GO:0051346	negative regulation of hydrolase activity	GOBP	35	-0.22880305633367998	0.24125005112763673	0.027686351648264888	0.376663156144999	down	178672,  180656,  183787
GO:0004871	signal transducer activity	GOMF	653	-0.0722403224189941	0.6383010174397861	0.02770661507326814	0.3198617116936127	down	171609,  179075,  183869,  186632,  187662,  189824
GO:0060089	molecular transducer activity	GOMF	653	-0.0722403224189941	0.6383010174397861	0.02770661507326814	0.3198617116936127	down	171609,  179075,  183869,  186632,  187662,  189824
GO:0044422	organelle part	GOCC	734	0.07895203482172362	1.6333872971759265	0.028636898000197697	0.27702143414133773	up	178679,  179100,  179819,  180278,  181404
