Id	Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
900941	RB Tumor Suppressor/Checkpoint Signaling in response to DNA damage	Biocarta Pathway	12	-0.36624448004608007	0.10268739438471354	0.04291048380140412	0.17935924060866237	down	
900910	mTOR Signaling Pathway	Biocarta Pathway	21	-0.28049437755723755	0.1749661713477385	0.04326253039806932	0.17935924060866237	down	5290
900953	Rho cell motility signaling pathway	Biocarta Pathway	32	-0.21812483110450762	0.25780279627586455	0.05031871922049569	0.20428857304532513	down	4983
900983	TACI and BCMA stimulation of B cell immune responses.	Biocarta Pathway	14	0.16099576487142728	2.7197108899024895	0.05132878719731787	0.20428857304532513	up	4790,  5970,  7187
900905	MAPKinase Signaling Pathway	Biocarta Pathway	86	0.08643526119564936	1.7111424968254263	0.05437889609653139	0.2121843200629362	up	1326,  3725,  4609,  4790,  4792,  5605,  5606,  5970,  6300,  7043
900998	Transcription factor CREB and its extracellular signals	Biocarta Pathway	27	-0.2313260105040056	0.23749694986730444	0.057066446509177	0.21743873720051485	down	5290,  6654
900947	Regulation of hematopoiesis by cytokines	Biocarta Pathway	15	0.15456177495521842	2.613109413316418	0.05801673577467904	0.21743873720051485	up	1435,  1440,  3569,  3576
900963	Role of nicotinic acetylcholine receptors in the regulation of apoptosis	Biocarta Pathway	16	-0.2990984602791675	0.1558627115340649	0.059003476426270365	0.21743873720051485	down	5290
917989	Vitamin B3 (nicotinate and nicotinamide) metabolism	EHMN Pathway Gene	23	0.23403216692750306	4.281991477592968	0.06369889546679305	0.5351650615580563	up	10135,  4837
900812	B Lymphocyte Cell Surface Molecules	Biocarta Pathway	11	0.16780355465395905	2.8372444858026444	0.06372549980831628	0.23057044476099892	up	3383,  941
900955	Role of BRCA1, BRCA2 and ATR in Cancer Susceptibility	Biocarta Pathway	21	-0.24360297330840977	0.2200507646757098	0.07708240891284063	0.27391784595813007	down	
900864	Fibrinolysis Pathway	Biocarta Pathway	12	0.1556392091510262	2.6306650623017744	0.08412161555828615	0.29153998385678914	up	5055,  5328
900825	Cell Cycle: G1/S Check Point	Biocarta Pathway	28	-0.20333130827682686	0.28262781306655843	0.08497145258137573	0.29153998385678914	down	1719,  595
917946	Fructose and mannose metabolism	EHMN Pathway Gene	19	0.23323506288832083	4.260832273910747	0.09043526075734692	0.5351650615580563	up	
900891	IL12 and Stat4 Dependent Signaling Pathway in Th1 Development	Biocarta Pathway	21	0.12633166330922987	2.192630090638454	0.09509800129199261	0.32075427554417846	up	3606,  3725
917944	Di-unsaturated fatty acid beta-oxidation	EHMN Pathway Gene	11	0.27766501358326884	5.6157729796957225	0.09986089284975086	0.5351650615580563	up	
900859	Eukaryotic protein translation	Biocarta Pathway	15	-0.26717438741818345	0.1900659595119567	0.10124472585874958	0.33097497914501733	down	
917958	Linoleate metabolism	EHMN Pathway Gene	44	0.16352680305936906	2.762828557468319	0.10159058653062512	0.5351650615580563	up	30814,  5743,  8681,  9415
900906	mCalpain and friends in Cell motility	Biocarta Pathway	25	-0.2037197124522911	0.2819464344587941	0.10242878387815071	0.33097497914501733	down	
900802	ALK in cardiac myocytes	Biocarta Pathway	37	-0.1639917569927997	0.36090356074771646	0.10311783269844761	0.33097497914501733	down	8321
917965	Omega-6 fatty acid metabolism	EHMN Pathway Gene	24	0.20413672787957132	3.555976689124263	0.10872374372865277	0.5351650615580563	up	9415
917964	Omega-3 fatty acid metabolism	EHMN Pathway Gene	22	0.21084411267146524	3.707335891451555	0.10921735950164413	0.5351650615580563	up	9415
901003	VEGF, Hypoxia, and Angiogenesis	Biocarta Pathway	29	-0.18346585413725958	0.3197651742938501	0.10991784947864626	0.34257657080994186	down	405,  5290
900950	Regulation of transcriptional activity by PML	Biocarta Pathway	17	0.13140800128809016	2.2629046445094425	0.11017537955696623	0.34257657080994186	up	355,  7124
900980	T Cell Receptor Signaling Pathway	Biocarta Pathway	44	0.09267051110750392	1.7787500682892243	0.11682521066965229	0.3576648757424739	up	3725,  4776,  4790,  4792,  5533,  5970
900907	Mechanism of Gene Regulation by Peroxisome Proliferators via PPARa(alpha)	Biocarta Pathway	56	0.08356977893199345	1.6809404440783675	0.12341627929044612	0.37211878149695116	up	2168,  3725,  4609,  4792,  5743,  5970,  6776,  7124
900908	METS affect on Macrophage Differentiation	Biocarta Pathway	18	0.12312735419856129	2.1493989663855153	0.13335965309147796	0.39127001294672814	up	1435,  2113,  2114,  2117,  3725
900855	Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia	Biocarta Pathway	24	-0.18938515758669303	0.3082159719656178	0.1337003059315453	0.39127001294672814	down	5290
900869	GATA3 participate in activating the Th2 cytokine genes expression	Biocarta Pathway	16	0.1259306509635258	2.1871725646569535	0.1430096238524413	0.41244804560341763	up	3726,  5606
900878	Human Cytomegalovirus and Map Kinase Pathways	Biocarta Pathway	17	0.11827920658876587	2.085604862591122	0.16625703201265077	0.4573311917011534	up	4790,  5605,  5606,  5970
901004	Vitamin C in the Brain	Biocarta Pathway	11	-0.262235916658842	0.1959896452772678	0.16662925791285715	0.4573311917011534	down	
900798	ADP-Ribosylation Factor	Biocarta Pathway	17	-0.20677567306818953	0.27664234720101244	0.17027573917927027	0.4573311917011534	down	27128
900820	Caspase Cascade in Apoptosis	Biocarta Pathway	23	0.10518700968397528	1.9226338487885077	0.17169217227248984	0.4573311917011534	up	3002,  329,  330,  834
900999	Transcription Regulation by Methyltransferase of CARM1	Biocarta Pathway	13	-0.23721585225356714	0.22896100895678767	0.17229280513750816	0.4573311917011534	down	
900887	IL 6 signaling pathway	Biocarta Pathway	22	0.10675883965889668	1.941506755136287	0.17236100189741962	0.4573311917011534	up	3569,  3725,  6774
901002	uCalpain and friends in Cell spread	Biocarta Pathway	18	-0.19672396225256344	0.29447465845890736	0.17763314119544724	0.4644846589448016	down	
900808	Aspirin Blocks Signaling Pathway Involved in Platelet Activation	Biocarta Pathway	22	-0.1752744992273273	0.3364646046030499	0.1797252197927122	0.4644846589448016	down	6850
900930	Phosphorylation of MEK1 by cdk5/p35 down regulates the MAP kinase pathway	Biocarta Pathway	11	0.13298078301418756	2.285131223796365	0.1858063248016708	0.47404434148118574	up	1958,  5605
900889	IL-2 Receptor Beta Chain in T cell Activation	Biocarta Pathway	38	0.08386487216101582	1.684025930237732	0.19381614974659192	0.48822042784268094	up	355,  3559,  4609,  6776,  8837,  9021
900973	Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway	Biocarta Pathway	20	-0.17601715233031803	0.3349152981958528	0.1987259602481583	0.49433082611729373	down	5290
900876	How does salmonella hijack a cell	Biocarta Pathway	13	-0.22075260307795194	0.2536269189340445	0.20178307774463755	0.49573867248373915	down	
917957	Leukotriene metabolism	EHMN Pathway Gene	62	0.1112879637910952	1.996930159340247	0.20764708638878526	0.8741591835086484	up	119391,  2938
900965	Role of PI3K subunit p85 in regulation of Actin Organization and Cell Migration	Biocarta Pathway	16	-0.19372520420807512	0.30001397474126074	0.20952036885980915	0.4993409963757325	down	5290
900811	B Cell Survival Pathway	Biocarta Pathway	16	-0.1925651649478808	0.3021846472955993	0.21198759139830234	0.4993409963757325	down	5290
901001	Tumor Suppressor Arf Inhibits Ribosomal Biogenesis	Biocarta Pathway	17	-0.18583049401113527	0.31510048437319843	0.212975603682958	0.4993409963757325	down	5290
900936	PTEN dependent cell cycle arrest and apoptosis	Biocarta Pathway	18	-0.17994084691352172	0.3268474128152318	0.21328635523586562	0.4993409963757325	down	5290,  6654
900946	Regulation of eIF4e and p70 S6 Kinase	Biocarta Pathway	23	-0.15567158604229728	0.3800555322979106	0.21682046007115716	0.4994299061622431	down	5290
900794	Activation of Src by Protein-tyrosine phosphatase alpha	Biocarta Pathway	10	-0.24191142948241245	0.2223762017697494	0.22174049224438755	0.4994299061622431	down	
900801	AKT Signaling Pathway	Biocarta Pathway	21	0.09937671499032097	1.8544484823827825	0.2234117331894559	0.4994299061622431	up	4790,  4792,  5970
900975	Sonic Hedgehog (Shh) Pathway	Biocarta Pathway	16	-0.1854041861222163	0.31593639839447213	0.22767054844105253	0.4994299061622431	down	
917960	Methionine and cysteine metabolism	EHMN Pathway Gene	29	-0.1571308397037137	0.3766245075997022	0.22772674426700215	0.8741591835086484	down	
900822	CCR3 signaling in Eosinophils	Biocarta Pathway	23	-0.15118748551840658	0.3907954616388823	0.22867641187130797	0.4994299061622431	down	
900976	Sonic Hedgehog (SHH) Receptor Ptc1 Regulates cell cycle	Biocarta Pathway	10	-0.23557475978289572	0.23130807246786378	0.23337714584892316	0.4994299061622431	down	
900872	Growth Hormone Signaling Pathway	Biocarta Pathway	26	-0.13870673372452133	0.422313229317274	0.23577408868014257	0.4994299061622431	down	5290,  5777,  6654
900862	Fc Epsilon Receptor I Signaling in Mast Cells	Biocarta Pathway	38	-0.11193850445365301	0.4987481917727456	0.23635566011842576	0.4994299061622431	down	5290,  6654,  6850
900933	Presenilin action in Notch and Wnt signaling	Biocarta Pathway	14	-0.19353405977032087	0.3003705694282378	0.24035527673413645	0.4994299061622431	down	8321
900922	Oxidative Stress Induced Gene Expression Via Nrf2	Biocarta Pathway	12	0.11832658830649763	2.0862190777363683	0.2403968623459297	0.4994299061622431	up	23764,  3725
900971	Signaling of Hepatocyte Growth Factor Receptor	Biocarta Pathway	37	-0.11235653505106818	0.4974541772582757	0.24093101000791628	0.4994299061622431	down	2549,  5290,  6654
900826	Cell Cycle: G2/M Checkpoint	Biocarta Pathway	23	-0.14517450267794302	0.40567511867203504	0.24533410285466417	0.5017451400108991	down	
900978	Stathmin and breast cancer resistance to antimicrotubule agents	Biocarta Pathway	19	-0.16088153550772086	0.36794725000961576	0.2470905714626538	0.5017451400108991	down	
900916	NFAT and Hypertrophy of the heart (Transcription in the broken heart)	Biocarta Pathway	52	0.06656958511867546	1.5124092101697024	0.25376761899295086	0.5100985472686588	up	1906,  3976,  4776,  5533
900912	Multiple antiapoptotic pathways from IGF-1R signaling lead to BAD phosphorylation	Biocarta Pathway	23	-0.14126841807731208	0.4156432931134433	0.25663466902343834	0.5107029913566423	down	5290,  6654
917936	Aminosugars metabolism	EHMN Pathway Gene	19	0.16657457021823738	2.8156571299978665	0.2567205367543898	0.8741591835086484	up	6675,  9945
900944	Regulation of ck1/cdk5 by type 1 glutamate receptors	Biocarta Pathway	17	-0.16401873484296856	0.36084305789583204	0.26500938593102263	0.5218101315561757	down	8851
900800	AKAP95 role in mitosis and chromosome dynamics	Biocarta Pathway	12	-0.19763571507182762	0.29281082837526595	0.2674604694408539	0.5218101315561757	down	
917993	Xenobiotics metabolism	EHMN Pathway Gene	42	0.11610621027365355	2.057629505336692	0.2694890955022451	0.8741591835086484	up	119391,  2938
900843	D4-GDI Signaling Pathway	Biocarta Pathway	13	0.10717842772873318	1.9465759867520855	0.28515599175812995	0.5509324500958045	up	3002,  3725,  834
900984	Telomeres, Telomerase, Cellular Aging, and Immortality	Biocarta Pathway	18	-0.15029590448645525	0.3929668015214349	0.2884288297063717	0.5518974722266151	down	3845
917968	Phytanic acid peroxisomal oxidation	EHMN Pathway Gene	12	0.1882876836808652	3.2224249424204148	0.29326370121595374	0.8741591835086484	up	
900883	IL 2 signaling pathway	Biocarta Pathway	22	0.0867242682184164	1.7142185822297298	0.29433226272930046	0.557829716982198	up	3559,  3725,  6776
900924	p53 Signaling Pathway	Biocarta Pathway	16	-0.15668602650213131	0.3776670660163324	0.2987794896995631	0.5586608149898971	down	595
900945	Regulation of eIF2	Biocarta Pathway	11	-0.19181223557872548	0.30360193116222073	0.30116214672464253	0.5586608149898971	down	
900844	Dendritic cells in regulating TH1 and TH2 Development	Biocarta Pathway	23	0.08392589953313155	1.6846647370641734	0.30368203167240576	0.5586608149898971	up	7097
900992	Thrombin signaling and protease-activated receptors	Biocarta Pathway	37	-0.09560254901280113	0.5520413228205562	0.30854919646628487	0.5586608149898971	down	5290
900892	IL22 Soluble Receptor Signaling Pathway	Biocarta Pathway	16	0.09556676605516551	1.8110558147304132	0.3088074856728074	0.5586608149898971	up	6774,  6776,  9021
900904	Map Kinase Inactivation of SMRT Corepressor	Biocarta Pathway	11	-0.18557414105095685	0.31560288149714155	0.31556466961426466	0.5657420653444925	down	
900962	Role of Mitochondria in Apoptotic Signaling	Biocarta Pathway	21	0.08420394568625078	1.6875782664049999	0.3226585299224321	0.573295066558607	up	329,  330,  637
900829	Ceramide Signaling Pathway	Biocarta Pathway	22	0.08228299244409334	1.667551780677339	0.32565509165426226	0.5734987897274176	up	4790,  5970
900977	Sprouty regulation of tyrosine kinase signals	Biocarta Pathway	18	-0.13587655244370403	0.42980677867484113	0.33114215348424325	0.5780463907312667	down	6654
917943	De novo fatty acid biosynthesis	EHMN Pathway Gene	18	-0.1584684356722112	0.3735067420109112	0.33210594432269214	0.8741591835086484	down	
900961	Role of MEF2D in T-cell Apoptosis	Biocarta Pathway	18	-0.13451635168661333	0.43345538396168254	0.33539480459984117	0.5803788357858121	down	
917937	Androgen and estrogen biosynthesis and metabolism	EHMN Pathway Gene	63	0.08547382072076923	1.7009489453203588	0.3354806545621478	0.8741591835086484	up	119391,  2938
917941	Butanoate metabolism	EHMN Pathway Gene	16	0.154648728346783	2.6145218702494897	0.3372322466948307	0.8741591835086484	up	3157,  64064
917974	Purine metabolism	EHMN Pathway Gene	184	-0.055603439033842586	0.7078284035582422	0.33895968340131266	0.8741591835086484	down	23649,  27434,  4353,  5427,  55703
900934	Proteasome Complex	Biocarta Pathway	19	-0.12929037497644022	0.4477639819574182	0.339241351086176	0.5819709143680857	down	
901005	WNT Signaling Pathway	Biocarta Pathway	26	-0.10758583575360402	0.5124235211395245	0.34216380392495493	0.5819709143680857	down	595,  8321
900877	How Progesterone Initiates Oocyte Membrane	Biocarta Pathway	33	-0.08992834491521302	0.5718552262566018	0.3615145292527637	0.6096728078076269	down	
900949	Regulation of PGC-1a	Biocarta Pathway	22	-0.11184950659209233	0.49902411912855804	0.36537670884673273	0.6110081097520993	down	
900831	Classical Complement Pathway	Biocarta Pathway	14	0.08965430979414982	1.745718815878481	0.37874545814499644	0.6249713124976005	up	729
900835	Corticosteroids and cardioprotection	Biocarta Pathway	19	0.07944699732052594	1.6384193284505615	0.3800076824734154	0.6249713124976005	up	2908,  4790,  5970
900960	Role of MAL in Rho-Mediated Activation of SRF	Biocarta Pathway	19	-0.11470009801258668	0.49026159744550235	0.3893684363145035	0.6256720462451199	down	
900931	PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase	Biocarta Pathway	31	-0.08707307288812446	0.5820930152955962	0.38969826559640924	0.6256720462451199	down	
900817	Ca++/ Calmodulin-dependent Protein Kinase Activation	Biocarta Pathway	13	-0.1419556939571586	0.41387180399982176	0.3898659986653008	0.6256720462451199	down	
917951	Glycosphingolipid biosynthesis - ganglioseries	EHMN Pathway Gene	19	0.12942957024797516	2.2352521834046213	0.39305875322158695	0.8922194313352874	up	56548
900967	Role of Tob in T-cell activation	Biocarta Pathway	19	0.07755166119001707	1.6192339737089911	0.3939594158022332	0.6271833899571553	up	3559,  7043
917942	C21-steroid hormone biosynthesis and metabolism	EHMN Pathway Gene	23	0.11731428187173762	2.073135687943682	0.4004882358173103	0.8922194313352874	up	
917985	Valine, leucine and isoleucine degradation	EHMN Pathway Gene	30	-0.10931786462747407	0.5069374342681827	0.4005883161097209	0.8922194313352874	down	23395
900885	IL 4 signaling pathway	Biocarta Pathway	11	0.09395018497689718	1.7929522813433674	0.4059603910377468	0.6366397473491551	up	
900893	Inactivation of Gsk3 by AKT causes accumulation of b-catenin in Alveolar Macrophages	Biocarta Pathway	27	-0.08998154684725397	0.5716661854977262	0.40795803794840846	0.6366397473491551	down	114609,  5290,  595,  8321
900799	Agrin in Postsynaptic Differentiation	Biocarta Pathway	35	-0.07764957105277312	0.617200311926514	0.4094969229180495	0.6366397473491551	down	
900932	Platelet Amyloid Precursor Protein Pathway	Biocarta Pathway	14	0.08321761011359059	1.677265575489475	0.4225259645400739	0.6518036197168582	up	2158,  5328
900982	T Helper Cell Surface Molecules	Biocarta Pathway	12	0.08530416963448859	1.6991565543464497	0.44280034228844956	0.6777821967236682	up	3383
900873	Hemoglobin's Chaperone	Biocarta Pathway	13	0.08217962009847926	1.66648085839698	0.4461782300040228	0.6777821967236682	up	211
900929	Phospholipids as signalling intermediaries	Biocarta Pathway	27	-0.07966723642971354	0.6095095554293554	0.45745483021716854	0.6896478122213374	down	5290
900852	Endocytotic role of NDK, Phosphins and Dynamin	Biocarta Pathway	17	-0.10070539001911191	0.5348095737473578	0.4672091753407574	0.6990573375399303	down	
917991	Vitamin B9 (folate) metabolism	EHMN Pathway Gene	11	0.141335980786866	2.4069195401381407	0.4698013153358444	0.9169177569370455	up	10841
917950	Glycolysis and Gluconeogenesis	EHMN Pathway Gene	46	0.07428717094855367	1.5867147031091897	0.4711794708083566	0.9169177569370455	up	5209
900935	Protein Kinase A at the Centrosome	Biocarta Pathway	15	-0.10515292643459252	0.5202300152481277	0.4778517810950662	0.7045171858632624	down	
900832	Complement Pathway	Biocarta Pathway	19	0.0665323349482801	1.5120591352029733	0.4779387944298514	0.7045171858632624	up	729
917980	TCA cycle	EHMN Pathway Gene	18	-0.1169720851388587	0.48338798433328983	0.4811208903631369	0.9169177569370455	down	
900951	Repression of Pain Sensation by the Transcriptional Regulator DREAM	Biocarta Pathway	14	0.07432217548661997	1.5870599137568455	0.48488138497961286	0.7094955559628159	up	3725
917973	Proteoglycan biosynthesis	EHMN Pathway Gene	23	-0.10297058993317768	0.5273336271765268	0.486527789395167	0.9169177569370455	down	55501
900847	Downregulated of MTA-3 in ER-negative Breast Tumors	Biocarta Pathway	18	-0.09219444514950322	0.5638582744738692	0.4889172582837225	0.7100094359540172	down	
900834	Control of skeletal myogenesis by HDAC and calcium/calmodulin-dependent kinase (CaMK)	Biocarta Pathway	27	-0.07289264966476024	0.6357186098290158	0.49236835257112754	0.7100094359540172	down	5290
900964	Role of Parkin in the Ubiquitin-Proteasomal Pathway	Biocarta Pathway	10	-0.12475359800693017	0.46056802216538784	0.5002121748798649	0.7161310992884397	down	
900792	Actions of Nitric Oxide in the Heart	Biocarta Pathway	30	-0.06610472337762317	0.6631096291842471	0.5077255950816368	0.7162995518406624	down	
900898	Integrin Signaling Pathway	Biocarta Pathway	38	-0.058052248993978185	0.697137944018458	0.5083707368830728	0.7162995518406624	down	6654
900861	FAS signaling pathway ( CD95 )	Biocarta Pathway	30	0.05126837037622136	1.3752187779980303	0.512775078359638	0.7162995518406624	up	355,  3725,  8767,  8837
